제목,저자,생년,몰년,활동연도,公車類,書簡類,序跋類,詩類,哀祭類,雜著類,傳記類
翠庵遺稿,姜大一,1871,1950,1910,0,0,0,100,0,0,0
致齋集,趙鏞憲,1869,1951,1910,0,20.35763411,2.475928473,70.56396149,2.338376891,3.026134801,1.237964237
松塢遺稿,李鎭輔,1875,1945,1910,0,14.69072165,1.030927835,80.41237113,2.577319588,1.030927835,0.257731959
愚齋文集,姜台秀,1872,1949,1910,0,12.32394366,4.929577465,77.81690141,0,1.76056338,3.169014085
可軒文集,朴桂晟,1876,1945,1910,0,13.39285714,2.678571429,78.27380952,4.761904762,0,0.892857143
來山遺稿,裴縉基,1878,1943,1910,0,0,0.961538462,99.03846154,0,0,0
石泉續稿,鄭世永,1872,1948,1910,0,52.99145299,0,41.88034188,3.418803419,1.709401709,0
石泉私稿,鄭世永,1872,1948,1910,0,54.84764543,2.493074792,36.56509695,1.385041551,3.878116343,0.831024931
虞山文集,李會文,1869,1951,1910,0,15.71428571,11.42857143,36.19047619,19.52380952,7.619047619,9.523809524
畏堂遺稿,權五儼(鳳集),1878,1942,1910,0,2.631578947,0.657894737,92.10526316,4.605263158,0,0
克齋集,宋炳瓘,1875,1945,1910,0,25.28735632,7.471264368,18.19923372,7.662835249,7.662835249,33.7164751
克齋續集,宋炳瓘,1875,1945,1910,0,12.68882175,10.57401813,28.09667674,3.021148036,19.03323263,26.58610272
滄皐集,鄭仁卓,1868,1953,1910,0,6.115107914,5.395683453,72.6618705,4.316546763,6.115107914,5.395683453
學稼遺稿,許正魯,1871,1949,1910,0,14.13612565,2.094240838,73.82198953,4.188481675,3.141361257,2.617801047
畏山文集,柳時鳳,1869,1951,1910,0,3.571428571,2.678571429,82.14285714,1.785714286,2.976190476,6.845238095
古齋文集,崔坤述,1870,1953,1911,0,14.14790997,6.752411576,63.98713826,2.250803859,10.93247588,1.92926045
活菴遺稿,田溶奎,1878,1944,1911,0,23.07692308,3.133903134,53.84615385,6.837606838,4.558404558,8.547008547
湖庵文集,金景文(休晩),1881,1941,1911,0,26.171875,3.515625,57.8125,7.03125,4.296875,1.171875
沙陽遺稿,權秉載,1867,1955,1911,0,18.93939394,0,71.21212121,8.333333333,1.515151515,0
後松遺稿,蔡冕?,1871,1952,1911,0,27.34375,7.03125,53.125,4.6875,4.6875,3.125
雲樵遺稿,洪承敬,1876,1947,1911,0,12.5,1.086956522,64.13043478,18.47826087,0,3.804347826
雲林逸稿,鄭殷模,1870,1953,1911,0,6.930693069,0,85.64356436,6.930693069,0.495049505,0
稼隱逸稿,金敬淵,1883,1940,1911,0,0,1.709401709,98.29059829,0,0,0
約齋文集,安鍾和,1885,1937,1911,0,28.68421053,3.947368421,49.73684211,9.473684211,4.736842105,3.421052632
雷山遺稿,許信,1876,1946,1911,0,8.454810496,2.623906706,81.63265306,1.457725948,3.790087464,2.040816327
華山文集,權載二,1875,1947,1911,0,15.83011583,3.088803089,71.04247104,1.544401544,2.702702703,5.791505792
紹塘遺稿,金曾弘(曾鴻),1889,1933,1911,0,25.40540541,12.97297297,37.2972973,4.864864865,7.027027027,12.43243243
百泉集,盧澈秀,1871,1951,1911,0,16.84491979,5.347593583,51.06951872,5.080213904,8.823529412,12.8342246
心菴遺稿,梁啓?,1882,1941,1911,0,31.2849162,9.776536313,37.15083799,0,15.08379888,6.703910615
剛窩集,宋殷憲(勉憲),1876,1946,1911,0,13.87096774,3.225806452,72.90322581,6.451612903,1.612903226,1.935483871
月洲遺稿,李鍾舜,1895,1928,1911,0,25.19685039,6.299212598,55.11811024,9.448818898,2.362204724,1.57480315
修堂遺稿,"鄭鐘燁(晉鏞, 鎭喜)",1885,1940,1912,0,25.34246575,4.109589041,51.71232877,3.767123288,8.561643836,6.506849315
愼小齋遺稿,李潤煥,1872,1952,1912,0,22.37762238,9.79020979,66.43356643,0,0,1.398601399
後菴文集,宋曾憲,1878,1947,1912,0,20.4234122,7.845579078,35.49190535,2.739726027,11.58156912,21.91780822
惺軒先生文集,林翰周,1871,1954,1912,0,9.510869565,9.510869565,51.90217391,1.086956522,16.57608696,11.41304348
可林文集,柳璋植,1875,1950,1912,0,15.84158416,3.465346535,65.84158416,11.88118812,0.99009901,1.98019802
誠齋文集,任泰柱,1881,1944,1912,0,34.3902439,9.512195122,20,3.414634146,29.26829268,3.414634146
和軒文集,趙正來,1880,1945,1912,0,16.60583942,2.189781022,66.97080292,6.386861314,4.744525547,3.102189781
景陽齋遺稿,李承燁,1883,1941,1912,0,26.84824903,3.112840467,53.307393,5.447470817,3.891050584,7.392996109
魯齋文集,全鳳錫,1871,1953,1912,0,13.70967742,0.806451613,74.46236559,8.333333333,1.612903226,1.075268817
鳳山文集,申鳳來,1878,1947,1912,0,14.0625,10.9375,32.8125,15.625,9.375,17.1875
錦西遺稿,金奎煥,1871,1954,1912,0,10.42780749,0.802139037,78.07486631,9.090909091,1.069518717,0.534759358
月峰遺稿,裴?集,1890,1935,1912,0,1.047120419,1.047120419,92.40837696,1.047120419,3.926701571,0.523560209
小波詩文選稿,宋明會,1872,1953,1912,0,0.895856663,3.13549832,92.38521837,0.559910414,1.679731243,1.343784994
恥堂文集,沈相福,1876,1951,1913,0,15.830721,4.07523511,66.61442006,5.329153605,4.07523511,4.07523511
東菴集,李鉉郁,1879,1948,1913,0,12.29357798,5.137614679,61.46788991,3.669724771,8.256880734,9.174311927
石齋遺稿,金在駿,1879,1947,1913,0,0,0.94637224,96.84542587,0.630914826,0.630914826,0.94637224
敬菴集,金敎俊,1883,1944,1913,0,21.76079734,3.820598007,60.96345515,1.661129568,6.810631229,4.983388704
松川集,高禮鎭,1875,1952,1913,0,15.17976032,7.057256991,57.65645806,2.92942743,9.720372836,7.456724368
玉山集,李光秀,1873,1953,1913,0,13.82113821,10.97560976,44.30894309,6.097560976,24.79674797,0
明溪遺稿,金季潤,1875,1951,1913,0,15.99045346,5.727923628,62.05250597,10.7398568,2.863961814,2.625298329
弘庵遺藁,宋毅用,1880,1947,1913,0,21.34831461,3.370786517,59.5505618,6.179775281,1.685393258,7.865168539
雲岡集,李鳳相(俊),1870,1956,1913,0,10.23622047,0.393700787,81.1023622,5.511811024,1.181102362,1.57480315
小庵文集,李悳鎬,1875,1951,1913,0,33.33333333,0.740740741,41.48148148,20,2.222222222,2.222222222
海窓文集,宋基植,1878,1949,1913,0,17.68292683,2.743902439,54.11585366,6.554878049,10.21341463,8.68902439
笑窩文集,金世欽,1876,1950,1913,0,4.782608696,2.173913043,88.26086957,4.782608696,0,0
及愚齋集,金?漢,1878,1950,1914,0,5.309734513,15.43756146,44.24778761,3.343166175,10.81612586,20.84562439
及愚齋續集,金?漢,1878,1950,1914,0,5.882352941,8.496732026,46.40522876,0.163398693,9.640522876,29.41176471
及愚齋遺集,金?漢,1878,1950,1914,0,8.196721311,3.278688525,45.08196721,0,4.098360656,39.3442623
湖隱文集,金容旭,1876,1953,1914,0,3.787878788,3.03030303,84.09090909,6.818181818,1.515151515,0.757575758
學岡遺稿,鄭在璟,1881,1948,1914,0,15.14084507,11.97183099,46.83098592,4.929577465,15.49295775,5.633802817
彌堂文集,崔武烈,1883,1946,1914,0,14.47084233,1.943844492,77.10583153,2.591792657,2.375809935,1.51187905
退山文集,姜信喆,1879,1949,1914,0,40.71038251,0.546448087,45.6284153,11.20218579,0.819672131,1.092896175
琢窩先生文集,鄭璣淵,1877,1952,1914,0,38.20895522,4.029850746,48.35820896,4.328358209,3.432835821,1.641791045
何山文集,權炳洛,1873,1956,1914,0,3.791469194,16.11374408,26.54028436,4.739336493,16.11374408,32.7014218
稽樵文集,閔致亮,1870,1958,1914,0,23.95644283,3.085299456,52.26860254,3.629764065,5.989110708,11.0707804
樂吾齋遺稿,李正遠,1871,1957,1914,0,17.03703704,0.37037037,82.59259259,0,0,0
定軒遺稿,辛在祜,1879,1949,1914,0,4.90797546,0.613496933,84.04907975,4.294478528,1.226993865,4.90797546
圭窩文集,田炳恒,1879,1950,1914,0,12.35431235,0.466200466,80.88578089,4.895104895,0.699300699,0.699300699
廬隱遺稿,李弼?,1875,1953,1914,0,23.02631579,5.263157895,53.28947368,13.81578947,1.973684211,2.631578947
懶齋遺稿,金演善,1874,1955,1914,0,0.763358779,3.053435115,60.30534351,12.97709924,11.06870229,11.83206107
眞齋私稿,李演雨,1890,1939,1914,0,44.14414414,3.603603604,36.48648649,8.108108108,1.801801802,5.855855856
性菴遺稿,韓圭桓,1877,1952,1914,0,0.178890877,0.357781753,95.88550984,0.53667263,3.041144902,0
石山遺稿,李敎垂,1880,1951,1915,0,1.910828025,3.184713376,89.8089172,1.910828025,3.184713376,0
直庵遺集,朴遠鍾,1887,1944,1915,0,3.641881639,0.758725341,91.19878604,2.124430956,1.365705615,0.91047041
欽齋文集,蔡文基,1881,1949,1915,0,8.713692946,3.734439834,80.08298755,2.489626556,2.904564315,2.074688797
宜庵文集,裴炳翰,1882,1948,1915,0,26.69322709,3.386454183,51.5936255,7.171314741,2.988047809,8.167330677
健齋文集,辛泳圭,1873,1958,1915,0,16.25,1,76.25,3.5,0.75,2.25
幾宇集,洪鈺,1883,1948,1915,0,8.96969697,3.393939394,79.75757576,3.151515152,3.515151515,1.212121212
智山遺稿,金俊昊,1881,1949,1915,0,5.699481865,1.554404145,86.52849741,2.590673575,2.590673575,1.03626943
愚石文集,洪載夏,1882,1949,1915,0,21.17647059,2.117647059,67.52941176,5.882352941,2.117647059,1.176470588
澤齋集,柳潛(海曄),1880,1951,1915,0,8.358208955,3.880597015,73.03482587,3.68159204,5.074626866,5.970149254
愚圃文集,成台榮,1879,1951,1915,0,11.2412178,3.512880562,63.23185012,3.981264637,13.58313817,4.449648712
成窩遺稿,郭柄昊,1892,1938,1915,0,47.94520548,3.424657534,35.61643836,13.01369863,0,0
誠齋文集,鄭珪錫,1876,1954,1915,0,10.95305832,3.129445235,80.08534851,1.991465149,3.129445235,0.711237553
謙受齋遺稿,李弘基,1891,1940,1915,0,32.53012048,1.204819277,59.63855422,4.819277108,1.204819277,0.602409639
退修齋集,李炳鯤(炳駿),1882,1948,1915,0,27.18253968,5.158730159,52.57936508,5.952380952,4.761904762,4.365079365
玉涯遺稿,李洪久,1878,1952,1915,0,40.57971014,4.347826087,37.19806763,11.5942029,2.415458937,3.8647343
心汕遺藁,趙成珉,1879,1952,1915,0,1.449275362,2.536231884,94.92753623,1.086956522,0,0
玄山文集,李玄圭,1882,1948,1915,0,24.18032787,13.1147541,14.75409836,6.147540984,13.93442623,27.86885246
誠庵先生文集,趙俊夏,1878,1952,1915,0,17.09741551,2.385685885,61.82902584,6.163021869,8.747514911,3.777335984
欽齋文藁,曺悳承,1873,1960,1916,0,18.41359773,8.21529745,50.7082153,3.966005666,8.781869688,9.915014164
止菴文集,鄭獻敎,1876,1957,1916,0,7.256894049,1.306240929,85.34107402,1.306240929,3.193033382,1.596516691
友石遺稿,金相殷,1884,1949,1916,0,2.797202797,1.398601399,92.30769231,0.699300699,1.398601399,1.398601399
古庵文集,趙顯奎,1874,1958,1916,0,24.5014245,5.128205128,42.16524217,8.831908832,9.401709402,9.971509972
厚菴遺稿續編,韓右東,1883,1950,1916,0,7.086614173,0.787401575,80.31496063,0,11.81102362,0
厚菴遺稿,韓右東,1883,1950,1916,0,25.19561815,3.912363067,57.74647887,5.007824726,6.41627543,1.72143975
河山文集,李宇洛,1881,1951,1916,0,14.39790576,7.853403141,58.90052356,9.42408377,6.282722513,3.141361257
立庵文集,朴憲脩,1873,1959,1916,0,15.11627907,3.875968992,68.02325581,3.682170543,5.03875969,4.263565891
?東逸稿,柳湜,1889,1944,1916,0,2.542372881,2.542372881,88.98305085,3.389830508,1.694915254,0.847457627
固菴集,宋洛憲,1889,1943,1916,0,19.84848485,6.96969697,41.66666667,6.363636364,9.545454545,15.60606061
晦峰遺稿,安圭容(圭鏞),1873,1959,1916,0,28.43691149,6.214689266,38.60640301,4.331450094,5.649717514,16.76082863
晦峰遺稿別集,安圭容(圭鏞),1873,1959,1916,0,49.33920705,0.881057269,49.77973568,0,0,0
平窩文集,權廷燮,1892,1940,1916,0,17.93478261,1.630434783,70.10869565,9.782608696,0,0.543478261
岳陽集,權載春,1882,1952,1917,0,18.24324324,4.864864865,59.18918919,3.243243243,5.540540541,8.918918919
巽軒先生文集,安鍾律,1886,1948,1917,0,20.67510549,2.953586498,64.55696203,9.282700422,1.265822785,1.265822785
溪隱遺稿,金泰植,1880,1954,1917,0,13.15789474,1.578947368,71.05263158,5.263157895,5.789473684,3.157894737
忍庵先生文集,權相圭,1874,1961,1917,0,12.32628399,9.728096677,37.70392749,3.927492447,11.66163142,24.65256798
畏齋文集,丁泰鎭,1876,1959,1917,0,3.174603175,0,96.82539683,0,0,0
陶村遺集,許赫,1884,1950,1917,0,19,2,75,3,0.5,0.5
蒼溪遺稿,李學基,1881,1953,1917,0,17.46031746,1.984126984,64.88095238,8.333333333,6.746031746,0.595238095
兢庵文集,安鍾斗,1881,1954,1917,0,16.36363636,3.636363636,47.72727273,17.72727273,7.272727273,7.272727273
海難文集,鄭鎭韶,1878,1956,1917,0,17.36111111,6.944444444,48.61111111,7.638888889,9.722222222,9.722222222
惺軒集,安商正,1888,1947,1917,0,10.06097561,4.573170732,65.85365854,10.36585366,1.219512195,7.926829268
玉田文集,權相用,1881,1956,1918,0,15.66579634,0.783289817,67.10182768,9.660574413,4.699738903,2.088772846
華雲遺稿,洪景夏,1888,1949,1918,0,6.986027944,1.596806387,82.23552894,3.992015968,2.195608782,2.994011976
靖山文集,羅相淑,1880,1957,1918,0,4.80349345,0.436681223,91.70305677,0,1.310043668,1.746724891
愚堂文集,蔡炳達,1879,1957,1918,0,28.06722689,3.025210084,59.49579832,5.714285714,3.025210084,0.672268908
止齋遺稿,李敎文(敎?),1878,1958,1918,0,24.51456311,2.427184466,64.80582524,5.097087379,1.699029126,1.45631068
梨堂遺稿,姜聖中,1898,1939,1918,0,16.41025641,1.538461538,73.33333333,3.58974359,3.076923077,2.051282051
雪軒遺稿,洪祜卨,1880,1957,1918,0,11.97183099,1.408450704,75.35211268,2.816901408,4.929577465,3.521126761
平齋遺稿,權泰直,1886,1950,1918,0,34.765625,3.125,50,9.375,1.5625,1.171875
耕山遺稿,金用雨,1875,1963,1919,0,10.2398524,2.121771218,79.42804428,4.520295203,2.58302583,1.10701107
後滄先生文集,金澤述,1884,1954,1919,0,34.5323741,7.502569373,36.7934224,3.905447071,6.988694758,10.27749229
學南齋遺稿,張基洪,1883,1956,1919,0,21.83673469,3.87755102,51.02040816,2.857142857,10,10.40816327
曙山遺稿,許湜,1879,1959,1919,0,11.69590643,2.339181287,74.46393762,2.339181287,4.288499025,4.873294347
汶岡先生文集,李承基,1879,1959,1919,0,25.6097561,1.62601626,57.31707317,8.943089431,5.691056911,0.81300813
東山遺稿,崔薰敎,1882,1956,1919,0,14.94845361,4.467353952,40.89347079,6.701030928,11.6838488,21.30584192
弘菴集,金鎭文,1881,1957,1919,0,11.2,6.8,61.6,4.4,4,12
雪舟遺稿,宋運會,1874,1965,1919,0,5.846774194,0.403225806,93.5483871,0.201612903,0,0
松齋遺稿,文寧浩,1883,1958,1920,0,16,1.142857143,73.14285714,6.285714286,1.142857143,2.285714286
直齋文集,金粹應,1887,1954,1920,0,33.68794326,3.546099291,51.41843972,4.609929078,4.964539007,1.773049645
南竹遺稿,朴璟鎭,1884,1956,1920,0,16.71732523,4.255319149,70.21276596,1.215805471,3.647416413,3.951367781
克齋遺稿,李玩相,1887,1953,1920,0,11.03896104,0.324675325,87.66233766,0.649350649,0.324675325,0
蒙軒集,朴鍾夏,1883,1958,1920,0,5.960264901,1.324503311,88.74172185,3.973509934,0,0
有齋遺稿,權載祺,1885,1955,1920,0,13.0952381,1.19047619,79.46428571,3.869047619,0.892857143,1.488095238
吾岡文集,文存浩(正浩),1884,1957,1920,0,12.57367387,3.143418468,59.13555992,8.447937132,9.037328094,7.662082515
韋堂遺藁,鄭德永,1885,1956,1920,0,14.07942238,1.444043321,78.33935018,5.415162455,0.36101083,0.36101083
春汀遺稿,柳晟,1878,1963,1920,0,4.80349345,2.947598253,83.84279476,1.746724891,3.056768559,3.602620087
醒齋遺稿,李麟鎬(瓊錫),1892,1949,1920,0,18.12865497,3.801169591,69.00584795,2.923976608,5.847953216,0.292397661
鰲南遺稿,金度中,1881,1959,1920,0,6.315789474,13.68421053,22.63157895,0,26.31578947,31.05263158
梧山遺稿,金喆基,1889,1952,1920,0,7.382550336,8.053691275,65.77181208,0,17.44966443,1.342281879
重窩遺稿,魏洪良,1881,1961,1921,0,17.34693878,0.850340136,75.68027211,2.380952381,2.040816327,1.700680272
志仁齋遺稿,柳相吉,1890,1952,1921,0,22.01834862,0.917431193,68.80733945,6.422018349,0,1.834862385
梅峰遺稿,吳政杓,1897,1946,1921,0,22.5308642,4.012345679,61.41975309,6.790123457,3.395061728,1.851851852
月谷集,宋基襄,1887,1956,1921,0,10.61728395,2.962962963,64.9382716,3.209876543,8.395061728,9.87654321
後琴遺藁,成煥龜,1896,1946,1921,0,15.12605042,0.840336134,78.1512605,1.680672269,3.361344538,0.840336134
吾山文集,全鳳遂(炳玉),1882,1961,1921,0,13.22645291,9.218436874,54.50901804,2.805611222,9.819639279,10.42084168
松浦遺稿,丁魯壽,1877,1965,1921,0,9.933774834,7.284768212,59.1611479,1.766004415,11.25827815,10.59602649
山隱遺稿,洪承采,1888,1954,1921,0,0,1.796407186,98.20359281,0,0,0
石蓮遺稿,丁大晛,1884,1958,1921,0,16.53846154,5.192307692,66.92307692,1.346153846,6.923076923,3.076923077
緩齋集,朴賢模,1880,1963,1921,0,1.75879397,4.020100503,82.91457286,1.256281407,8.040201005,2.010050251
正齋集,梁會甲,1884,1961,1922,0,19.37452326,9.45842868,47.1395881,1.754385965,8.466819222,13.80625477
吾廬遺稿,柳基春,1884,1960,1922,0,15.78947368,0,69.73684211,13.15789474,0,1.315789474
松石齋遺稿,薛炳斗,1886,1959,1922,0,12.06225681,4.280155642,53.69649805,6.614785992,9.727626459,13.61867704
一峰遺稿,朴憲舜,1878,1967,1922,0,14.96062992,6.299212598,51.18110236,17.32283465,2.362204724,7.874015748
聾石文集,權丙基,1876,1969,1922,0,14.54005935,6.528189911,47.47774481,5.934718101,6.528189911,18.99109792
松潭遺稿,呂圭澈,1881,1964,1922,0,2.180685358,1.246105919,87.53894081,4.984423676,3.426791277,0.62305296
醒巖文稿,柳東翼,1884,1960,1922,0,16.66666667,8.641975309,42.59259259,19.75308642,8.641975309,3.703703704
愚軒遺稿,李道瀅(道碩),1881,1963,1922,0,0,1.582278481,92.08860759,2.215189873,4.113924051,0
?堂集,李炳和(炳立),1889,1955,1922,0,12.52485089,1.789264414,76.93836978,3.37972167,2.783300199,2.584493042
三守堂遺稿,李士榮,1885,1960,1922,0,22.75132275,2.116402116,73.01587302,1.587301587,0,0.529100529
東湄文集,甘麒鉉(泰鉉),1880,1964,1922,0,15.29850746,11.94029851,67.91044776,0,2.611940299,2.23880597
古庵文集,朴坤復(炳復),1896,1948,1922,0,20.91346154,1.442307692,70.91346154,4.807692308,1.682692308,0.240384615
農窩遺稿,李鉉宣,1881,1964,1922,0,9.920634921,3.968253968,42.46031746,0,0.793650794,42.85714286
石西遺稿,金相基,1891,1954,1922,0,23.11557789,1.005025126,71.85929648,0,2.512562814,1.507537688
石堂文集,權相經,1890,1955,1922,0,33.02325581,2.325581395,53.48837209,9.76744186,0.930232558,0.465116279
包堂文集,柳基元,1894,1950,1922,0,25.57251908,1.908396947,52.67175573,16.79389313,2.671755725,0.381679389
惺齋遺稿,李完基(?華),1897,1950,1923,0,36.84210526,5.263157895,37.79904306,11.96172249,5.741626794,2.392344498
四友亭閔先生遺稿,閔庚台,1887,1960,1923,0,1.47601476,2.21402214,89.66789668,1.84501845,2.58302583,2.21402214
石川遺稿,李奉魯,1884,1962,1923,0,7.547169811,0.943396226,82.0754717,9.433962264,0,0
錦洲文集,黃헌,1875,1972,1923,0,1.4571949,5.282331512,70.67395264,1.821493625,5.282331512,15.48269581
靖齋遺稿,南廷浩(廷禹),1898,1948,1923,0,37.22222222,0.555555556,55,5.555555556,0.555555556,1.111111111
良谷遺稿(一),李承福,1886,1961,1923,0,5.405405405,5.405405405,44.14414414,6.306306306,33.33333333,5.405405405
陽田文集,李祥鎬,1883,1963,1923,0,8.542713568,7.286432161,51.75879397,8.040201005,7.537688442,16.83417085
東隱遺稿,李秉壽,1883,1965,1924,0,1.97044335,6.403940887,85.22167488,0.985221675,3.448275862,1.97044335
小溪遺稿,權肅鳳(瑛鉉),1886,1962,1924,0,9.352517986,1.199040767,85.37170264,2.398081535,0.959232614,0.71942446
東山遺集,張鎭永,1886,1962,1924,0,30,4.666666667,56,6.666666667,0.666666667,2
竹逸遺稿,李鉉稷,1881,1968,1924,0,4.189944134,4.748603352,81.84357542,3.351955307,4.469273743,1.396648045
壤山遺集,李泰能,1887,1961,1924,0,9.333333333,6.333333333,68.33333333,0.666666667,6.333333333,9
石荷遺稿,金禧卿,1893,1955,1924,0,0.970873786,2.912621359,87.37864078,1.941747573,2.912621359,3.883495146
